prediction_ts,age,gender,context,text,label
1650967138.98305,45,female,movies,"This is the kind of movie that's so extremely bad that you cant stop watching it because you keep telling yourself that 'it cannot continue to be this crappy all the way to the end. It just cant'. You know, 'worse than Jaws 4'-kind of bad.<br /><br />I honestly think I've only seen ONE movie that was worse than this, and then we're talking religious crap about how you'd end up in hell for lying or watching football.<br /><br />Gore? Indeed and lots of it. Well made gore? No way.<br /><br />The acting is beyond bad and all the lines are lousy clichés. Same goes for the storyline which only really consist of sex, blood and violence, like so many other gore movies.<br /><br />If you're hoping for a mix between Ichi the Killer and August Underground keep looking. You wont find it in Live Feed.",negative
1650967627.118644,27,male,movies,"I still liked it though. Warren Beatty is only fair as the comic book hero. What saves this movie is the set, the incredible cast and it offshoots a mediocre script. I really expected something more substantial in the terms of action, or plot but I got very little. The main reason to watch this movie is to watch some of the biggest stars in Hollywood at the time in such an unusual film. <br /><br />The one person who did a terrible job and did not even belong in this film was Madonna. She did not belong in this movie and her acting job was pretty bad. The movie at some points just stood still. You expected something more and you got nothing. Al Pacino plays a really bad dude and he does pretty good. He and Beatty do make an excellent good guy and bad guy. <br /><br />It is also interesting to see Dustin Hoffman, and Warren Beatty in a film other than Isthar. I did not see Ishtar but I heard bad things. The thing about this movie is it is good, but it could have been so much better. I liked it as a child because I thought it looked cool, and visually the movie is amazing, the sets are incredible, the writing is only fair, and with such a cast in the movie I would expect a little better anyway. <br /><br />SPOILER<br /><br />I especially thought the finale was not big enough. It was interesting but for such a grand scale film I just thought it could have ended with a little more of a bang. The reason to watch this movie is the atmosphere. The movie only uses the 7 comic book colors making it all that more excellent visually anyway.<br /><br />The costumes and makeup were flawless as well. The facial makeup for the villains was great. Beatty is just not up to such a bigger than life character. Still, this is a good movie that could have been much much more. It is to me better than Batman, the other comic book adaptation that came out close to the same time. Of course that movie was much bigger in terms of gross.",positive
1650968115.254237,55,male,movies,"As an avid reader of Clive Barker, I truly anticipated this film prior to it's release... I was not let down. Nightbreed is a horse of a different color. Rich in the underlying decay of western civilization and dripping with alternative existence in a way we have never seen before. Barker is at his best when he allows us to peek into his world of unprecedented horror, yet showing us the other side of the coin. Here the Monsters are the hideously beautiful beings, while the humans are the deceptively ugly creatures of self indulgence. We soon learn that we were wrong all along. By far my favorite performance by the often under-used Craig Sheffer, and the added bonus of David Cronenberg as Decker is a cast best seen then believed. The Monsters are portrayed flawlessly by a bevy of English creature masters, whom many also brought the Cenobites to life in Hellraiser, including Pinhead himself Doug Bradley. Nightbreed is an absolute must see for any fan of the horror genre, and anyone who needs just a little (Something) more out of their horror story. This IS Clive Barker at his finest.",positive
1650968603.38983,28,male,movies,"Well then. I just watched an crap-load of movies--all with varying degrees of quality. I wasn't too sure about which one I wanted to review first. Then it hit me like a sack-a-rats: Rodentz. Warn people about Rodentz. This monstrosity stars nobody and is painfully dull to sit through. And it's about mutant rats killing people. Yeah... real freaking' original. Food of the Gods, or Willard anyone? Those were better than this, and that doesn't say much...<br /><br />**POSSIBLE SPOILER**Okay here's the story: Inna laboratory the scientist and his plucky assistant are experimenting on rats and their laboratory is in a crappy neighborhood and crappy building and the plucky assistant's moronic friends show up drunk and everyone becomes food for the crazed rats and just about everybody dies and, oh yeah, there's one giant rat that looks crappy, but it gets killed, the end. There, all in once sentence! Spoiler, you say? Ppfff!! I beg to differ! The second we all realize that there's a giant rat, we all know it's gonna die eventually!!**END SPOILER**<br /><br />Here's the breakdown:<br /><br />The Good: <br /><br />--Well, I watched it for free, but for everyone else... hmmm, no. There's nothing good here. <br /><br />Didn't Hurt It, Didn't Help: <br /><br />--Um... well. the gore was decent. --Very average cinematography. <br /><br />--CG rats not as bad as they could've been in some shots...<br /><br />The Bad: <br /><br />--...and in other shots, the CG rats were pathetically cheap-looking. Look, if your film has a low budget, maybe you shouldn't rely on CG. Lesson to take to heart. <br /><br />--The acting is extremely poor.<br /><br />--The characters are beyond uninteresting--we have a mish-mash of clichés and none of them are even done that well. <br /><br />--Booooooooooooring.<br /><br />--Been done before--plenty of times. <br /><br />--Stupid story, just stupid.<br /><br />--Giant rat looks like fat man in poorly conceived bear costume--that was kind of funny--but not funny enough to give this film any worth.<br /><br />--Retarded, unrealistic, and boring dialog. <br /><br />--All the college student rat chow people are drinking Tequila from huge plastic milk jugs--and yet they don't appear to be drunk for anything longer than a few seconds. Way to stick with continuity, guys.<br /><br />The Ugly: <br /><br />--This film is bad. Simply terrible. Worse than you might imagine. It's not even laughably bad like, for instance, Scarecrow (2002) or House of the Dead. Now those movies are crap you can enjoy. Even if they do make you stupider.<br /><br />Memorable Scene: <br /><br />--The lame action-movie ending, complete with uninjured heroes and explosion. Because it didn't feel at all like the rest of this monstrosity--but still sucked.<br /><br />Acting: 2/10 Story: 1/10 Atmosphere: 2/10 Cinematography: 4/10 Character Development: 0/10 Special Effects/Make-up: 4/10 Nudity/Sexuality: 1/10 (I was tending to my son occasionally during the film, so I may have missed it, but was supposedly in there) Violence/Gore: 4/10 Dialogue: 2/10 Music: 1/10 (average for the time) Writing: 1/10 Direction: 2/10<br /><br />Cheesiness: 7/10 Crappiness: 9/10<br /><br />Overall: 1/10<br /><br />Watch it only if you love rat and vermin-based horror films. Wait... Check that. Don't watch it. It's crap.<br /><br />(www.ResidentHazard.com)",negative
1650969091.525423,41,female,movies,"Richard Gere and Diane Lane star in a chick flick romance with the sort of ending I get really angry about...lets just say its not my cup of tea, just like the dime store romances are not my cup of tea.<br /><br />The plot has a doctor stopping at an inn and meeting a woman that he has a deep but brief affair with. He goes off to meet his estranged son and she goes back to her life.<br /><br />Well acted and well made the filmmakers forgot to get a real plot line. This is the stuff of dime store romances that makes the women swoon and the men shake their head in disbelief. I wouldn't be so adverse to the film as a mindless romance, except that the film takes a turn in the final reel that is so out of left field as to be completely unbelievable. Why must certain types of movies do stupid things like this? It really ruined it for me.<br /><br />If you like romance give it a shot, though wait for cable.",negative
1650969579.661016,28,male,movies,"A recent viewing of THAT'S ENTERTAINMENT has given me the urge to watch many of the classic MGM musicals from the forties and fifties. ANCHORS AWEIGH is certainly a lesser film than ON THE TOWN. The songs aren't as good, nor is the chemistry between the characters. But the film beautifully interweaves classical favorites, such as Tchaikovsky. And the scene at the Hollywood Bowl, with Sinatra and Kelly emerging from the woods above it at the top, and then running down the steps, while dozens of pianists play on the piano, is the best scene in the film, even though the scene in which Kelly dances with Jerry Mouse is more famous. Classical music enthusiasts will no doubt identify the music the pianists are playing. Sinatra then croons, I Fall in Love Too Easily, before having his epiphany about whom he loves. The color is beautiful, Hollywood looks pretty with its mountains and pollution-free air (Can you imagine Hollywood in the twenties, let alone the mid-1940s?!), and the piano music is absolutely glorious. MGM certainly had a flair for creating lyrical moments like these.",positive
1650970067.79661,31,female,movies,"This, I think, is one of the best pictures ever made. It's so pure and beautiful. It really touched me. I'm glad David Lynch proved that a film doesn't necessarily need SFX, a twisting, complicated plot or flashy images. Way to go,Dave. I'd like to see Cronenberg do that!",positive
1650970555.932203,31,male,movies,"I must confess, I was surprised at how good this movie was when I first watched it. I had planned to see it in theaters during the summer but found out unpleasantly that it had already been and gone. Therefore, I expected it to have been removed from theaters because it was bad. Then, today, I rented it and watched it and really enjoyed it. The speed that events were occurring was questionable, it could have been a little longer. I found it was very true to the book, however it left out some crucial parts: Mullet Finger's real name, etc. I felt as if I hadn't read the book I wouldn't have really understand what was going on. The acting was quite good, another thing I had expected to be poor, however the cop, sorry I can't remember the actor's name, could have done a little better. All in all, I found this to be a very entertaining movie and would recommend it to all audiences!",positive
1650971044.067796,45,female,movies,"I realize that living in the Western Plains of Wyoming during the 1900s was brutal, in fact, it probably is still brutal today, but was it monumental enough to transform into a seemingly made-for-TV movie? Also, women's rights were still budding in this nation during this time, so to find an independent woman determined to start fresh in this harsh territory, and still show the realism of the era  would it make for good viewing? Honestly, I don't know. I have thought about this film for the past two days, and I still can't seem to muster the strength to say that it was a horrible film, yet I can truthfully tell you that it wasn't the greatest I have ever seen. From several hodgepodge styles of acting, to two mismatched actors playing devoid of emotion character, to some of the most gruesome PG rated scenes to ever come out of late 70s cinema, it is hard to fully get a good grasp on Heartland. Was it good? Was it bad? That may be up for you to view and decide yourself, but until then, here are moments I enjoyed and desperately hated! <br /><br />This film continues to be a struggle in my mind because there were some very interesting scenes. Scenes where I wasn't sure what the director was doing or which direction he was headed, but somehow still seemed to work well as a whole. I thought the story as a whole was a very interesting, historical tale. I do not know much about living in Wyoming, especially during the early 1900s, so this film captured that image in my mind. The thought of very cold winters, no neighbors for miles upon miles, and this Polaroid-esquire view untouched by corporate America. It was refreshing to witness and sheer breathtaking to experience (though the television). There were scenes that really stood out in my mind, like the cattle-branding scene, the pig slaughtering scene, and the saddening homesteader that didn't survive their journey, that just brought a true sense of realism to this story. Director Richard Pearce did a great job of bringing the view of Wyoming to the viewers, but I am not sure he brought decent players to accompany the view.<br /><br />While I will constantly compliment the scenery of this film, I had trouble coping with the actors that seemingly walked on the set and read their lines from cards on the side. Rip Torn seemed out of place in his role as Clyde Stewart, a loner that somehow finds a connection with Conchata Ferrell's Elinore Randall. The two as actors have no chemistry at all. Their scenes that they share together are pointless and honestly void of any emotion. The pregnancy scene nearly had me in stitches because of the way these two veteran actors portrayed it. The brave Elinore does what she has to do to get the child out of her, while Clyde gives an approving nod when she is done. This is love? Was it supposed to be love? I don't know, I think with stronger characters we would have seen a stronger bond, but with Torn and Ferrell, it felt like two actors just playing their parts. Other scenes that just seemed to struggle in my mind were ones like when the frozen horse knocks on the door for food or shelter, the constantly fading and growing compassion that Clyde had for Elinore's daughter (I just didn't believe it), the lack of true winter struggle, and the entire land scene. The land scene especially because I needed more explanation on what Elinore was doing, why she was doing it, and why Clyde would build her a house if they were married! It was these simple events that if taken the time to explore, would have made for a stronger film.<br /><br />Overall, I will go middle of the road with this feature. There were definitely elements that should have been explored deeper, such as the relationship between these two strangers and the ultimate homesteading goals of Elinore, but they were countered with some beautiful scenes of our nation. These panoramic scenes which, in the span of 100 years, have changes from vast mountains to enormous skyscrapers. While there were some brilliant scenes of realism (starring cattle and pigs), I just felt as if we needed more. Depth was a key element lacking in this film, which was overshadowed by marginal acting and a diminishing story. Pearce could have dove deeper into this untapped world, but instead left open loopholes and clichéd Western characters. Ferrell carried her own, but Torn was completely miscast. Decent for a viewing, but will not be picked up again by me.<br /><br />Grade: ** out of *****",negative
1650971532.203389,38,male,movies,"What's in here ?! Let me tell you. It's the presence of (Alec Baldwin). He's not a great actor but maybe a nice star with some good movies which this is not one of them. He did nothing here more than anything he did before or after. So not to mention (literally !) the matter of (Steve McQueen) being at the same role in the original because I don't want to make that comparison in the first place. I'm not a big fan or even a fan of (Kim Basinger), she got a lot of bad movies on her and even at her best she looks average ! And it gets on my nerve indeed whenever they talk about her seductive rare beauty !!?? Well, if being a blond would make anyone captivating then I'll dye my hair in yellow as soon as possible ! And what is it with all the craziness over miss Basinger's Legs ??!! It's surely insanity or bad tasting ? As I don't see them both as not sexy only, but UGLY too ! And if you hate that so shoot me down but you know what ?! I've just watched this movie so I'm dead already !. Yet, what would make you really suffer in unbearable way is that nothing of the credits goes to the one she deserves the mostAnd of course I mean (Jennifer Tilly)..Now we're talking about a true genuine seductive chick with such unforgettable body and one unique sense of allurement like a nasty brunette (Marilyn Monroe) however much more healthier !! (I can't help it, she was the only new and watchable thing in here !). (Michael Madsen) as the bad guy was much appealing as well as effective more than the good guys, (James Woods) is here to summarize the early events beside the pool (so the trailer would be by his voice later !) and he knew before all that this is a whole Hollywood's stuff so Do your thing, take your cash, and good luck as an actor in other movies !, the editing gave the movie a serious personality along with violent atmosphere done by suitable shining cinematography, so the main goods of it (The action, The thrill, ..) are here and fairly well-made, though any echo for deep meanings about (the kinds of betrayal) as the main dramatic motif of the whole thing is not that strong so don't wait for it. OK, it's all in all another remake without anything special (Except Jennifer Tilly's spicy moments !) so I think I tried to be objective as much as I could therefore I shouldn't end my review saying that (Basinger) or anyone here did better than this movie.. It would be an insult because frankly.. Anything is better than this movie!",negative
1650972020.338983,47,female,movies,"I wholeheartedly disagree with the other viewers of this wretched film. The only reason why I didn't rate it 1 for awful was due to the great talent of Carmen Miranda. The beginning and end are the best parents due to her gifted singing and dancing.<br /><br />The problem is with the rest of the picture. Alice Faye comes off quite hollow. Don Ameche has a great singing voice but with the wretched writing material, he comes off so terribly corny.<br /><br />The plot is a real stiff here with Ameche assuming two parts as a song and dance man and a baron not happily married to Faye.<br /><br />It seems that by playing the song and dance man, Ameche's marriage gets a second change to reignite. Some silly nonsense about the baron having to clear up business and being away allows him to play both parts.<br /><br />S.Z. Sakal is given little to do here and so his comedic gifts are not given the opportunity to shine. Ditto for J. Carrol Naish who actually appears uncomfortable in his role.<br /><br />This is a chica chica boom bomb of a film.",negative
1650972508.474576,38,male,movies,"I bought this film on DVD despite the stale review and that was idiotic... That review was completely accurate and I have never seen any worse erotic film in my long life! Even if it partly was lovely filmed and had interesting surroundings, plus a nice cover... But my own Extreme Erotica (c) films are over 100 times more erotic (just in the soft delicious aspect) with probably less than 100 times of this films budget! The story have no logical connection with the first film or the famous book... Or any new (exciting) element of slave training, except some very strange and sad developments... Then did the main male character - Klaus Kinski - not look a bit like the second Master of O he try to play... And not even lovely Arielle Dombasle, did look delicious in any scene!",negative
1650972996.610169,53,male,movies,"A brilliant professor and his sidekick journey to the center of the earth in a huge machine which screws its way to the core. There, naturally, they find all kinds of things that are intent on killing and eating them. Plus, of course, a love interest for the young sidekick. Ho hum, does the plot never take a different tack?",negative
1650973484.745762,44,male,movies,"A linear travel within a non-linear structure. It's a fact that time, in 12 monkeys, flows in this come-and-go between present, future and past. However, the movie's linearity can't be avoided: it's the very work of the projector, the unfolding of the narrative.<br /><br />What we can see underlying the temporal theme is a reflection on the inevitability of our actions. The world of this Terry Gilliam film is a world with little space for free-will.<br /><br />Right from the beginning we are informed about a schizophrenic's prophecy, according to which a plague would rule the Earth in 1997, forcing the few survivors to live underground - the only place not affected by the virus.<br /><br />Cole's (Willis) mission is clear: return to the mid 90's to investigate whatever and whoever is related to the release of the virus. There's no way to change the past: all that can be done is gather information that can help the scientists of the present (that, for us viewers, is the future) find the cure. Not to change what happened (the past is inevitable), but make the present better.<br /><br />In his returns in time, Cole gradually comes near a striking dilemma: his life in the past is better than his life in the present.<br /><br />The latter is dark and dehumanizing, controlled by totalitarian scientists that elect volunteers (this word is incisively ironic) to embark on the journeys to the past.<br /><br />The scientists have not yet reached the highest level of achievements in time travel, and Cole ends up on wrong dates - this will, later in the plot, work as a proof of his sanity for the psychiatrist Kathryn (Stowe).<br /><br />We can see, through the evolution of the story, that linearity and non-linearity interlace in a circular temporality.<br /><br />There is more than one moment in which the scene that is the first and ends up being almost the last - and certainly the climactic - appears. It modifies itself, according to the evocation of Cole's memories, that come up in his dreams.<br /><br />In an airport, a man is shot dead while running, armed, toward someone else. A blonde woman runs after the murdered one.<br /><br />This is the scene that connects the past (in which Cole is a kid that visits the airport with his parents), the present (the time of the narrative) and the future (adult Cole) Throughout the narrative, Cole has the feeling of having already lived the reality he is experiencing now. His prophetic dreams are the proof that it is impossible to escape or avoid what happened. The agents that shoot him stop him from killing the mad scientist, doctor Peters (Morse), that is the responsible for the dissemination of the disease.<br /><br />What was can't be changed. And, in Cole's case, what was is what will be. Eternally.<br /><br />A film not quite well understood for many. To me, nothing less than a masterpiece.<br /><br />Other good movies with similar theme: The Back to the future trilogy (that has another angle regarding the mad scientist character, and although it shares the atmosphere of decay - particularly in the second film -, it is way more optimistic than Gilliam's work, that is an odd Hollywood picture).<br /><br />In another register, there is Wild strawberries, one of Bergman's masterpieces, that involves a striking and enlightening travel to the past through dreams and reminiscences.<br /><br />I've never watched La Jetée, but only because I can't find it.",positive
1650973972.881355,55,male,movies,I watched this movie probably more than 20 times. The jokes are now 10-15 years old but every time I watch it it makes me fall off my chair. Two of the finest actor Salman Khan and Aamir Khan plays the lead roles here. Even if Aamir Khan is a much better actor and got the better role(smart guy) in the movie Salman Khan matches and sometimes perform even better as the dumb guy. All the characters are memorable. This movie is filled with hilarious one-liners and funny situations(a little too silly probably). Don't try to look for logic in this movie. Let your brain relax for some time. I promise it will be an experience to remember.,positive
1650974461.016949,51,female,movies,"I sense out there a mix of confusion and varying degrees of personal taste in the reactions to this film. Yes, there are vampire stereotypes. Yes, there are scientific stereotypes covered here. Even martial arts stereotypes. All well and good, and sure, not all perfectly done. However, I sense one crucial point about this film is being overlooked...the cultural significance of its location. The film is set in Pensacola, Florida, and does not try to avoid saying so. That's a bold move in the film world today, and a rare treat for fans of indy films. And indeed, it may not be the last. Pensacola is world renowned as a Navy town, an aviation town, a lumber town, and sometimes even as a hotbed for political controversy. Rarely is it seen as a growing film town. But that's all changing now. More film companies are coming in to shoot. And more native Pensacolians are discovering the power of cinema for themselves. This film is part of a growing trend of Pensacola-based indy films, and more are on the way. Pensacola is making a big noise in the global film community, and by and by, the world is taking more notice. Watch and listen, world. The Pensacolians are coming. Like a virus.",positive
1650974949.152542,32,male,movies,"This documentary was nominated for an Oscar and it's easy to see why. Even 45 years later, it is quite an impressive piece of work. Why it isn't in-print is a mystery that only Disney can explain. Good use of live footage and animation in tandem. This used to run as part of Vault Disney every few months or so, but I haven't seen it listed in quite a while. *sigh* Most recommended.",positive
1650975437.288135,77,male,movies,"It's hard to find an outright bad historical drama that's based on the life of any number of British monarchs. Just take a well respected British or Australian actor, make things look pretty, and you're guaranteed a formula for Oscar success.<br /><br />The Young Victoria is no exception, getting just about everything right, the cinematography striking and beautiful, with soft lights and lush colors and fabrics. Starring Emily Blunt in a role she can finally soar in, the film begins with Victoria's 18th birthday and moves through the intrigue and issues that surrounded her eventual rise to the throne and her famous marriage to Prince Albert (Rupert Friend). As the young Victoria herself laments, she's moved like a chess pawn by a variety of parties as she finds her footing and her voice as one of Britain's most influential rulers.<br /><br />While this moving around the chess board is fairly typical territory, it is the development of Victoria's relationship with Albert that makes the film slightly more interesting. I confess: I have a degree in history with a specialization in the Victorian era, so I'm a bit attached to these figures. Despite their many flaws as rulers, Victoria and Albert were some of the first leaders devoted to improving civilization for their people. They left their legacy in the arts, in public health and education, and in Victoria's conservative views and mourning culture after Albert's death. But these things are only briefly hinted at during the film.<br /><br />It is fairly well established that Victoria and Albert were not only madly in love, but held a level of respect for each other not usually seen between monarchs in arranged marriages. Even if it did occur behind the scenes, their's was certainly one of the best known. Blunt and and Friend have just the right type of chemistry to do the famous pair justice, the proper mix of restraint and desperation. It's a different love, not usually shown on screen, especially in this sort of film. It's encouraging to finally see a relationship in which man and woman are on a equal playing field.<br /><br />But we don't get to see that love enough. While the filmmakers try to fit the affair amongst the political trappings, it doesn't quite build up the sort of momentum needed to keep the tension high. Also, without delving into the more advanced important public work of the pair, things feel a bit in limbo, superficial instead of intimate, and sometimes confusing. It's not as big an issue during the film, but afterward, the effects wear off rather quickly and you find yourself trying to remember what you just watched, despite the perfect performances by the leads, most noticeably Blunt who even captures the famous monarch's expressions.<br /><br />For as much as it tries, Victoria succeeds on many levels but lacks that certain sparkle that would take it from solid to classic.",positive
1650975925.423728,38,female,movies,"An interesting companion piece to true documentaries of John C. Holmes. Unfortunately, it doesn't deal with what ultimately killed Holmes, and it certainly could have benefited from doing so. Burt Reynolds and Mark Wahlberg got the most praise for this, but I felt the true stars were Julianne Moore as the cocaine-sniffing mother wannabe, Don Cheadle as a black man struggling with identity as pornstar/stereo-salesman in some wild getups and William H. Macy, who's wife is the ultimate slut. Not to mention a nearly unrecognizable Alfred Molina. Macy's new year's eve bash and Cheadle's chance for a better life after a donut shop robbery gone wildly wrong are probably the two best scenes in the movie, or at least the two best shot. What this movie does best is show how power can easily corrupt in its various forms. However, none of the characters apparently learn anything from their dark downward spiral as they all rebound and return to their normal lives.",positive
1650976413.559322,21,male,movies,"I absolutely could not believe the levels of ineptitude on display in this production. I honestly thought gay men had better taste than this. I know I do.<br /><br />The bulk of the blame doesn't lie with the cast, but let's get them out of the way first...the only one with real talent was Joe Souza (plus he had the best bod in the cast). He had a nice, clear theatre-style voice. Okay, and Jaymes Hodges' voice was so-so, but he had a vacant expression in every number. The rest couldn't hold a note in a bucket, even though the music was obviously dubbed in after the fact. Must have been really dreadful hearing them live. They were also all girly-boys except for maybe three. If I wanted to see naked WOMEN onstage I could go to the titty bars. Not sure why anyone would choose to film the L.A. production instead of New York. I would imagine NY has more readily available singing talent, though one would think in L.A. they would be able to find better-LOOKING guys. Apparently not.<br /><br />But I digress...the real blame here lies with the creators and producers. This score was the most banal, insipid tripe I have ever heard. It sounded like some theatre queens took all their musical cd's, threw them in a blender and poured the goo onto a page. Sadly, I'm sure there are many who can't tell the difference between good theatre writing and whatever this is. I mean seriously, I was laughing my ass off through the whole thing but not at the lame jokes. I think the morbid 'my-lover-has-died-of-AIDS-song' entitled Kris, Look What You've Missed was the most hysterical thing in the whole show. Genius writing...Kris / Missed...wow...they ALMOST rhyme...must be a good lyric. And Jesus...the END of that song...Oh Kris, Ohhh Kris, OHHHH Kris... OVER AND OVER!!! My other favorite was You gotta be a Pumpy Junkie Boy to be a Humpy Hunkie Boy...WTF??? The whole show was full of the most arbitrary lyrics JUST BECAUSE they rhymed. Where did these people learn to write songs? Apparently they listened to Sondheim and said He's not so great, I can do that...as evidenced by the retarded Bobby, Bobby, Bobby reference from COMPANY in one song. Another irk: why are 20-somethings singing about Robert Mitchum and Tab Hunter? Obviously coming from the mouths of the lyricists and not the actors...again, bad writing.<br /><br />If you love torture and pain, and I know many of you strange fetishists do, go ahead and watch it. But you've been warned.",negative
1650976901.694915,21,male,movies,"My girlfriend once brought around The Zombie Chronicles for us to watch as a joke. Little did we realize the joke was on her for paying £1 for it. While watching this film I started to come up with things I would rather be doing than watching The Zombie Chronicles. These included:<br /><br />1) Drinking bleach 2) Rubbing sand in my eyes 3) Writing a letter to Brad Sykes and Garrett Clancy 4) Re-enacting the American civil war 5) Tax returns 6) GCSE Maths 7) Sex with an old lady.<br /><br />Garrett Clancy, aka Sgt. Ben Draper wrote this? The guy couldn't even dig a hole properly. The best ting he did was kick a door down (the best part of the film). This was the worst film I have ever seen, and I've seen White Noise: The Light. Never has a film had so many mistakes in it. My girlfriend left it here, so now I live with the shame of owning this piece of crap.<br /><br />News just in: Owen Wilson watched this film and tried to kill himself. Fact.<br /><br />DO NOT WATCH",negative
1650977389.830508,84,male,movies,"A labor of love. Each frame is picture perfect and grabs you. Then the sheer emotion and story-telling take you through a dream that stays with you long after the movie. The director gets your heart and leads it through 100 minutes of visual poetry. You are a part of the emotional ride of the characters. I have seen this movie at 2 festivals and it got with standing ovations at every showing. The remarkable story-telling transcends nationality and language and I felt I was a part of the drama unfolding before me. The casting is as perfect as one can get. Vijay Raaz, Camille and Benoit each hold their own. <br /><br />I strongly recommend this film to everyone who appreciates good cinema. I can't wait for the commercial release of this movie.",positive
1650977877.966101,70,female,movies,"I love this movie! It has everything! Bonnie Hunt did a fantastic job co-writing, directing and co-starring in this film. David Duchovny is just plain hot. and Minnie Driver is as cute as ever. combine all that talent with David Allen Grier, Carol O'Connor, Robert Loggia, Joley Richardson, and Jim Belushi you have a Oscar worthy movie! I'm surprised they didn't get one. if you haven't seen it, go rent the DVD, watch it once then put directors commentary on...Bonnie Hunt is Fabulous!",positive
1650978366.101694,38,male,movies,"I happened to catch this on community TV a few years back and was pleasantly surprised how enjoyable a film it was.<br /><br />While a bit corny in certain ways, as its prime function of being a mystery thriller it works superbly, thanks to a script that concocts an ingenious plot; it kept me guessing throughout and the resolution is inspired.<br /><br />The cast is a star-studded one, containing a mixture of those at the end of their careers (indeed Richard Long died the same year this was made), or those who were on the verge of stardom in hit TV series (Kate Jackson, Tom Bosley). They all do a good job, with the exception of Cesare Danova who sleepwalks through his role.<br /><br />Strongly recommended.",positive
1650978854.237288,24,female,movies,"For those expecting the cover art and story outline to indicate another entertaining Bollywood Indian production, beware: no musical dance numbers or songs of production value exist to brighten the mood in this rather tired story of arranged marriages in the British Indian culture - with a few variations thrown in. As written by Roopesh Parekh the script jumps around topics worthy of discussion only to cover them up with routine avoidance tactics. Harmage Singh Kalirai directs like a traffic cop, trying to hold together the disparate subplots to the point of Keystone Cop tactics.<br /><br />Jimi (Chris Bisson) is a medical school student who is gay and has a lover Jack (Peter Ash) and they live with Jack's obese, alcoholic, loose morals aunt Vanessa (Sally Bankes) and Sally's chubby daughter Hannah (Katy Clayton). Jimi's family is visited by the Patel family from Delhi who bring their beautiful daughter Simran (Jinder Mahal) to England to find a husband. Jimi's parents (Saeed Jaffrey and Jamila Massey) and his grandmother (Zohra Sehgal) decide Simran is the girl for Jimi to marry and arrange an engagement and wedding in the custom of Indian ways - without consulting Jimi. Jimi discovers the plot and is too spineless not to go along with it, a decision which enrages Jack and infuriates Vanessa. Hannah tells a 'little lie' to Simran (that she is Jimi's daughter) and the wedding is off. When Jimi's parents visit Jimi's house they discover the drunken Vanessa, are repulsed by her, but eventually decide that for Jimi's happiness they will go along with the fact that Vanessa has given them a 'granddaughter' and decide to use the marriage preparations as a wedding for Jimi and Vanessa. Jimi convinces the very reluctant Vanessa to go along with the idea and before long Vanessa is dressed in a sari, prepared for a wedding, and Jimi, terrified at what he is doing just to please his parents, includes Jack as his best man. At the wedding the truth comes out and to Jimi's surprise his family adapts to Jimi's true self and the day is saved by simply being truthful.<br /><br />The cast copes with this silly bit of nonsense rather well and there are some good performances: Chris Bisson and Peter Ash are attractive men and play their roles well, albeit without any indication at all of a loving relationship (the director seems terrified of showing the least suggestion of intimacy between the two men); Sally Bankes provides most of the laughs as Vanessa; the rest of the cast repeat the stereotype roles they've played countless times in Indian movies. This is not a bad film - it has its moments - but it is just too superficial and tired to make us care about any of the characters.",negative
1650979342.372881,56,female,movies,"L'Hypothèse du tableau volé/The Hypothesis of the Stolen Painting (1979) begins in the courtyard of an old, three-story Parisian apartment building. Inside, we meet The Collector, an elderly man who has apparently devoted his life to the study of the six known existing paints of an obscure Impressionist-era painter, Tonnerre. A narrator recites various epigrams about art and painting, and then engages in a dialogue with The Collector, who describes the paintings to us, shows them to us, tells us a little bit about the painter and the scandal that brought him down, and then tells us he's going to show us something....<br /><br />As he walks through a doorway, we enter another world, or worlds, or perhaps to stretch to the limits, other possible worlds. The Collector shows us through his apparently limitless house, including a large yard full of trees with a hill; within these confines are the 6 paintings come to life, or half-way to life as he walks us through various tableaux and describes to us the possible meanings of each painting, of the work as a whole, of a whole secret history behind the paintings, the scandal, the people in the paintings, the novel that may have inspired the paintings. And so on, and so on. Every room, every description, leads us deeper into a labyrinth, and all the while The Collector and The Narrator engage in their separate monologues, very occasionally verging into dialogue, but mostly staying separate and different.<br /><br />I watched this a second time, so bizarre and powerful and indescribable it was, and so challenging to think or write about. If I have a guess as to what it all adds up to, it would be a sly satire of the whole nature of artistic interpretation. An indicator might be found in two of the most amusing and inexplicable scenes are those in which The Collector poses some sexless plastic figurines -- in the second of them, he also looks at photos taken of the figurines that mirror the poses in the paintings -- then he strides through his collection, which is now partially composed of life-size versions of the figures. If we think too much about it and don't just enjoy it, it all becomes just faceless plastic....<br /><br />Whether I've come to any definite conclusions about L'Hypothèse du tableau volé, or not, I can say definitely that outside of the early (and contemporaneous) works of Peter Greenaway like A Walk Through H, I've rarely been so enthralled by something so deep, so serious, so dense....and at heart, so mischievous and fun.",positive
